100,836.00
200,837.00
300,837.00
400,837.00
500,837.00
600,836.00
700,837.00
800,844.00
900,923.00
1000,1051.00
1100,1227.00
1200,1453.00
1300,1726.00
1400,1747.00
1500,1743.00
1600,1743.00
1700,1743.00
1800,1743.00
1900,1743.00
2000,1743.00
