100,833.00
200,819.00
300,819.00
400,818.00
500,819.00
600,819.00
700,837.00
800,927.00
900,1082.00
1000,1297.00
1100,1574.00
1200,1778.00
1300,1737.00
1400,1761.00
1500,1761.00
1600,1785.00
1700,1757.00
1800,1757.00
1900,1757.00
2000,1757.00
2100,1758.00
2200,1757.00
2300,1757.00
2400,1757.00
2500,1757.00
2600,1758.00
2700,1757.00
2800,1757.00
2900,1757.00
3000,1757.00
