100,833.00
200,833.00
300,833.00
400,836.00
500,833.00
600,837.00
700,828.00
800,837.00
900,878.00
1000,902.00
1100,926.00
1200,957.00
1300,968.00
1400,1006.00
1500,1048.00
1600,1096.00
1700,1151.00
1800,1213.00
1900,1307.00
2000,1352.00
2100,1424.00
2200,1500.00
2300,1576.00
2400,1674.00
2500,1722.00
2600,1733.00
2700,1732.00
2800,1732.00
2900,1732.00
3000,1732.00
