100,840.00
200,840.00
300,840.00
400,840.00
500,840.00
600,840.00
700,822.00
800,833.00
900,850.00
1000,871.00
1100,916.00
1200,923.00
1300,957.00
1400,999.00
1500,1044.00
1600,1096.00
1700,1154.00
1800,1217.00
1900,1286.00
2000,1359.00
2100,1463.00
2200,1542.00
2300,1625.00
2400,1684.00
2500,1753.00
2600,1753.00
2700,1753.00
2800,1752.00
2900,1752.00
3000,1753.00
