100,836.00
200,837.00
300,819.00
400,818.00
500,818.00
600,818.00
700,819.00
800,819.00
900,818.00
1000,864.00
1100,996.00
1200,1200.00
1300,1514.00
1400,1825.00
1500,1986.00
1600,1808.00
1700,1729.00
1800,1729.00
1900,1729.00
2000,1729.00
2100,1729.00
2200,1729.00
2300,1728.00
2400,1729.00
2500,1729.00
2600,1728.00
2700,1729.00
2800,1729.00
2900,1728.00
3000,1729.00
